更新时间,#genre#
河南卫视,http://123.56.129.203:1517/rtp/225.1.8.140:8128$北京电信组播源
河南卫视,http://122.9.151.210:887/rtp/238.255.2.74:5999$组播源
河南卫视,http://139.196.151.191:6846/rtp/239.45.0.3:5140$组播源
河南卫视,http://120.55.49.231:8617/rtp/233.50.201.44:5140$组播源
河南卫视,http://123.56.129.203:2604/rtp/225.1.8.140:8128$组播源
河南卫视,http://120.55.49.231:8617/rtp/233.50.201.144:5140$组播源
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://219.159.194.66:8181/tsfile/live/0116_1.m3u8$订阅源|1920x1080
吉林卫视,http://58.216.229.130:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://222.218.158.76:8181/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://113.57.20.158:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031117$订阅源|1920x1080
吉林卫视,http://tvbox6.icu/tv/migu.php?id=jlws$订阅源
吉林卫视,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://111.8.224.6:8085/tsfile/live/1032_1.m3u8$订阅源
吉林卫视,http://123.56.129.203:1517/rtp/225.1.8.153:8200$北京电信组播源
吉林卫视,http://122.9.151.210:887/rtp/238.255.2.95:5999$组播源
吉林卫视,http://123.56.129.203:2604/rtp/225.1.8.153:8200$组播源
吉林卫视,http://120.55.49.231:8617/rtp/233.50.201.48:5140$组播源
吉林卫视,http://139.196.151.191:6846/rtp/239.45.0.6:5140$组播源
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://58.216.229.130:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://60.12.183.46:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江苏卫视,http://39.98.201.151:9090/udp/225.1.8.44:8028$订阅源
江苏卫视,http://223.151.49.74:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://121.24.98.232:8090/hls/38/index.m3u8$订阅源
江苏卫视,http://223.145.224.174:8000/udp/239.76.253.181:9000$订阅源|1920x1080
江苏卫视,http://58.57.21.166:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265030/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=no$订阅源
江苏卫视,http://36.35.16.98:9901/tsfile/live/0001_23.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江苏卫视,http://123.56.129.203:1517/rtp/225.1.8.134:8276$北京电信组播源
江苏卫视,http://120.55.49.231:8617/rtp/233.50.201.41:5140$组播源
江苏卫视,http://120.55.49.231:8617/rtp/233.50.201.106:5140$组播源
江苏卫视,http://123.56.129.203:2604/rtp/225.1.8.134:8276$组播源
江苏卫视,http://122.9.151.210:887/rtp/238.255.2.104:5999$组播源
江苏卫视,http://139.196.151.191:6846/rtp/239.45.3.177:5140$组播源
江西卫视,http://116.117.105.198:8096/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://58.48.37.158:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://221.0.78.198:1681/hls/10247/index.m3u8$订阅源
江西卫视,http://111.61.236.247:9081/hls/36/index.m3u8$订阅源
江西卫视,http://123.182.60.29:9002/hls/37/index.m3u8$订阅源
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江西卫视,http://36.35.16.98:9901/tsfile/live/0001_3.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江西卫视,http://39.98.201.151:9090/udp/225.1.8.171:8166$订阅源
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://www.zzlag.top:9087/tsfile/live/0138_1.m3u8?key=txiptv$订阅源
江西卫视,http://123.56.129.203:1517/rtp/225.1.1.9:8164$北京电信组播源
江西卫视,http://120.55.49.231:8617/rtp/233.50.201.53:5140$组播源
江西卫视,http://123.56.129.203:2604/rtp/225.1.1.9:8164$组播源
江西卫视,http://139.196.151.191:6846/rtp/239.45.1.122:5140$组播源
江西卫视,http://122.9.151.210:887/rtp/238.255.2.94:5999$组播源
江西卫视,http://120.55.49.231:8617/rtp/233.50.201.145:5140$组播源
辽宁卫视,http://202.100.46.58:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://119.163.228.205:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://39.98.201.151:9090/udp/225.1.8.51:8056$订阅源
辽宁卫视,http://39.98.201.151:9090/udp/225.1.8.137:8116$订阅源
辽宁卫视,http://171.8.138.74:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://60.12.183.46:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
辽宁卫视,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=3$订阅源
辽宁卫视,http://116.117.105.198:8096/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://123.56.129.203:1517/rtp/225.1.8.137:8116$北京电信组播源
辽宁卫视,http://120.55.49.231:8617/rtp/233.50.201.60:5140$组播源
辽宁卫视,http://120.55.49.231:8617/rtp/233.50.201.141:5140$组播源
辽宁卫视,http://139.196.151.191:6846/rtp/239.45.1.123:5140$组播源
辽宁卫视,http://122.9.151.210:887/rtp/238.255.2.69:5999$组播源
辽宁卫视,http://123.56.129.203:2604/rtp/225.1.8.137:8116$组播源
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://36.35.16.98:9901/tsfile/live/0001_16.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://123.138.22.30:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://222.218.158.76:8181/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://116.95.218.241:9999/udp/239.125.1.59:5000$订阅源|1920x1080
内蒙古卫视,http://39.98.201.151:9090/udp/225.1.8.156:8176$订阅源
内蒙古卫视,http://221.213.69.82:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://123.56.129.203:1517/rtp/225.1.8.156:8176$北京电信组播源
内蒙古卫视,http://122.9.151.210:887/rtp/238.255.2.53:5999$组播源
内蒙古卫视,http://123.56.129.203:2604/rtp/225.1.8.156:8176$组播源
内蒙古卫视,http://139.196.151.191:6846/rtp/239.45.1.238:5140$组播源
宁夏卫视,http://121.24.98.232:8090/hls/49/index.m3u8$订阅源
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://119.163.228.205:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://123.138.22.30:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://222.134.245.16:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws$订阅源
宁夏卫视,http://117.72.68.25:9930/migu.php?id=nxws$订阅源
宁夏卫视,http://39.98.201.151:9090/udp/225.1.8.159:8124$订阅源
宁夏卫视,http://113.57.20.158:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://123.56.129.203:1517/rtp/225.1.8.159:8124$北京电信组播源
宁夏卫视,http://122.9.151.210:887/rtp/238.255.2.75:5999$组播源
宁夏卫视,http://120.55.49.231:8617/rtp/233.50.201.57:5140$组播源
宁夏卫视,http://139.196.151.191:6846/rtp/239.45.1.213:5140$组播源
宁夏卫视,http://123.56.129.203:2604/rtp/225.1.8.159:8124$组播源
青海卫视,http://171.13.115.66:808/hls/90/index.m3u8$订阅源|1920x1080
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://223.145.224.174:8000/udp/239.76.254.132:9000$订阅源|1920x1080
青海卫视,http://123.138.22.30:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000013359/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=no$订阅源
青海卫视,http://219.159.194.172:8181/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://tvbox6.icu/tv/migu.php?id=qhws$订阅源
青海卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3$订阅源
青海卫视,http://123.56.129.203:1517/rtp/225.1.8.157:8184$北京电信组播源
青海卫视,http://120.55.49.231:8617/rtp/233.50.201.65:5140$组播源
青海卫视,http://123.56.129.203:2604/rtp/225.1.8.157:8184$组播源
青海卫视,http://139.196.151.191:6846/rtp/239.45.1.230:5140$组播源
青海卫视,http://122.9.151.210:887/rtp/238.255.2.51:5999$组播源
山东卫视,http://58.48.37.158:1111/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://223.145.224.174:8000/udp/239.76.253.195:9000$订阅源|1920x1080
山东卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265019/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=no$订阅源
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$订阅源|1920x1080
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8$订阅源
山东卫视,http://171.13.115.66:808/hls/67/index.m3u8$订阅源|1920x1080
山东卫视,http://210.22.75.86:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265019$订阅源|1920x1080
山东卫视,http://121.24.98.232:8090/hls/39/index.m3u8$订阅源
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://123.56.129.203:1517/rtp/225.1.8.138:8148$北京电信组播源
山东卫视,http://120.55.49.231:8617/rtp/233.50.201.105:5140$组播源
山东卫视,http://123.56.129.203:2604/rtp/225.1.8.138:8148$组播源
山东卫视,http://120.55.49.231:8617/rtp/233.50.201.64:5140$组播源
山东卫视,http://139.196.151.191:6846/rtp/239.45.3.238:5140$组播源
山东卫视,http://122.9.151.210:887/rtp/238.255.2.97:5999$组播源
山西卫视,http://39.98.201.151:9090/udp/225.1.8.155:8172$订阅源
山西卫视,http://60.12.183.46:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山西卫视,http://210.22.75.86:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://110.53.218.182:9902/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://116.117.105.198:8096/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8$订阅源
山西卫视,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://171.8.138.74:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://36.35.16.98:9901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://123.56.129.203:1517/rtp/225.1.8.155:8172$北京电信组播源
山西卫视,http://139.196.151.191:6846/rtp/239.45.1.229:5140$组播源
山西卫视,http://123.56.129.203:2604/rtp/225.1.8.155:8172$组播源
山西卫视,http://122.9.151.210:887/rtp/238.255.2.71:5999$组播源
山西卫视,http://120.55.49.231:8617/rtp/233.50.201.51:5140$组播源
陕西卫视,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://223.145.224.174:8000/udp/239.76.254.76:9000$订阅源|1920x1080
陕西卫视,http://222.134.245.16:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://ygbh666.cn/aikmigu.php?id=sxws$订阅源
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8?key=txiptv$订阅源
陕西卫视,http://kxrj.site:998/123/mg.php?id=sxws$订阅源
陕西卫视,http://60.12.183.46:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://39.98.201.151:9090/udp/225.1.8.154:8140$订阅源
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://123.56.129.203:1517/rtp/225.1.8.154:8140$北京电信组播源
陕西卫视,http://139.196.151.191:6846/rtp/239.45.1.232:5140$组播源
陕西卫视,http://120.55.49.231:8617/rtp/233.50.201.59:5140$组播源
陕西卫视,http://123.56.129.203:2604/rtp/225.1.8.154:8140$组播源
四川卫视,http://tx.stlyx.cn:5000/ysp/sichuan$订阅源
四川卫视,http://123.138.22.30:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://fangke.blueswords.com:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://219.159.194.66:8181/tsfile/live/0123_1.m3u8$订阅源|1920x1080
四川卫视,http://39.98.201.151:9090/udp/225.1.8.142:8288$订阅源
四川卫视,http://36.35.16.98:9901/tsfile/live/0001_4.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://123.166.61.70:8003/hls/24/index.m3u8$订阅源
四川卫视,http://223.145.224.174:8000/udp/239.76.253.91:9000$订阅源|1920x1080
四川卫视,http://219.159.194.172:8181/tsfile/live/0123_1.m3u8$订阅源
四川卫视,http://123.56.129.203:1517/rtp/225.1.8.142:8288$北京电信组播源
四川卫视,http://139.196.151.191:6846/rtp/239.45.1.83:5140$组播源
四川卫视,http://120.55.49.231:8617/rtp/233.50.201.61:5140$组播源
四川卫视,http://120.55.49.231:8617/rtp/233.50.201.139:5140$组播源
四川卫视,http://123.56.129.203:2604/rtp/225.1.8.142:8288$组播源
四川卫视,http://122.9.151.210:887/rtp/238.255.2.76:5999$组播源
深圳卫视,http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265028/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=no$订阅源
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://222.218.158.76:8181/tsfile/live/0126_1.m3u8$订阅源
深圳卫视,http://221.0.78.198:1681/hls/10235/index.m3u8$订阅源
深圳卫视,http://116.117.105.198:8096/tsfile/live/0126_1.m3u8$订阅源
深圳卫视,http://fangke.blueswords.com:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://117.72.68.25:9930/shenzhen.php?id=szws$订阅源
深圳卫视,http://123.129.70.178:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://58.62.234.242:10000/udp/239.77.1.3:5146$订阅源|1920x1080
深圳卫视,http://123.56.129.203:1517/rtp/225.1.8.145:9244$北京电信组播源
深圳卫视,http://120.55.49.231:8617/rtp/233.50.201.45:5140$组播源
深圳卫视,http://123.56.129.203:2604/rtp/225.1.8.145:9244$组播源
深圳卫视,http://122.9.151.210:887/rtp/238.255.2.61:5999$组播源
深圳卫视,http://120.55.49.231:8617/rtp/233.50.201.101:5140$组播源
深圳卫视,http://139.196.151.191:6846/rtp/239.45.3.231:5140$组播源
三沙卫视,http://www.zzlag.top:9087/tsfile/live/1049_1.m3u8?key=txiptv$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://39.98.201.151:9090/udp/225.1.8.78:4120$订阅源
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=37795f2b1723270237$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://123.56.129.203:1517/rtp/225.1.8.78:4120$北京电信组播源
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140$组播源
三沙卫视,http://139.196.151.191:6846/rtp/239.45.1.82:5140$组播源
三沙卫视,http://123.56.129.203:2604/rtp/225.1.8.78:4120$组播源
三沙卫视,http://123.56.129.203:4310/rtp/225.1.8.78:4120$组播源
三沙卫视,http://122.9.151.210:887/rtp/238.255.2.203:5999$组播源
天津卫视,http://221.0.78.198:1681/hls/10246/index.m3u8$订阅源
天津卫视,http://219.159.194.176:8181/tsfile/live/0135_1.m3u8$订阅源|1920x1080
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8$订阅源
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://58.220.219.14:9901/tsfile/live/0135_1.m3u8?key=txiptv$订阅源
天津卫视,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8$订阅源
天津卫视,http://223.145.224.174:8000/udp/239.76.253.185:9000$订阅源|1920x1080
天津卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265026/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=no$订阅源
天津卫视,http://119.163.63.188:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://123.56.129.203:1517/rtp/225.1.8.136:8144$北京电信组播源
天津卫视,http://139.196.151.191:6846/rtp/239.45.1.124:5140$组播源
天津卫视,http://120.55.49.231:8617/rtp/233.50.201.47:5140$组播源
天津卫视,http://120.55.49.231:8617/rtp/233.50.201.104:5140$组播源
天津卫视,http://123.56.129.203:2604/rtp/225.1.8.136:8144$组播源
天津卫视,http://122.9.151.210:887/rtp/238.255.2.99:5999$组播源
西藏卫视,http://121.24.98.154:8090/hls/68/index.m3u8$订阅源
西藏卫视,http://39.98.201.151:9090/udp/225.1.8.160:8164$订阅源
西藏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1089_1.m3u8$订阅源
西藏卫视,http://219.159.194.176:8181/tsfile/live/0111_1.m3u8$订阅源|1920x1080
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://219.159.194.172:8181/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws$订阅源
西藏卫视,https://tv.vtibet.cn/live/vuXz3cg3TmRUYg.m3u8?secret=ff86a688080f26fda5aa357c88638964&time=66b6e7e3$订阅源
西藏卫视,http://222.218.158.76:8181/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://58.57.21.166:9901/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://123.56.129.203:1517/rtp/225.1.8.160:8164$北京电信组播源
西藏卫视,http://139.196.151.191:2051/rtp/239.45.1.231:5140$组播源
西藏卫视,http://123.56.129.203:2604/rtp/225.1.8.160:8164$组播源
西藏卫视,http://139.196.151.191:6846/rtp/239.45.1.231:5140$组播源
西藏卫视,http://120.55.49.231:8617/rtp/233.50.201.70:5140$组播源
新疆卫视,http://121.24.98.232:8090/hls/61/index.m3u8$订阅源
新疆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8$订阅源
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8$订阅源
新疆卫视,http://119.163.63.188:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$订阅源
新疆卫视,http://39.98.201.151:9090/udp/225.1.8.161:8160$订阅源
新疆卫视,http://123.56.129.203:1517/rtp/225.1.8.161:8160$北京电信组播源
新疆卫视,http://139.196.151.191:6846/rtp/239.45.1.116:5140$组播源
新疆卫视,http://122.9.151.210:887/rtp/238.255.2.66:5999$组播源
新疆卫视,http://123.56.129.203:2604/rtp/225.1.8.161:8160$组播源
云南卫视,http://121.24.98.154:8090/hls/41/index.m3u8$订阅源
云南卫视,http://219.159.194.176:8181/tsfile/live/0119_1.m3u8$订阅源|1920x1080
云南卫视,http://59.48.75.130:3052/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8$订阅源
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$订阅源
云南卫视,http://221.213.69.82:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
云南卫视,http://171.8.138.74:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031120$订阅源|1920x1080
云南卫视,http://123.56.129.203:1517/rtp/225.1.8.139:8108$北京电信组播源
云南卫视,http://120.55.49.231:8617/rtp/233.50.201.46:5140$组播源
云南卫视,http://139.196.151.191:6846/rtp/239.45.0.4:5140$组播源
云南卫视,http://122.9.151.210:887/rtp/238.255.2.63:5999$组播源
云南卫视,http://123.56.129.203:2604/rtp/225.1.8.139:8108$组播源
云南卫视,http://120.55.49.231:8617/rtp/233.50.200.115:5140$组播源
🏠广东频道,#genre#
广东珠江,http://219.159.194.66:8181/tsfile/live/1000_1.m3u8$订阅源|1920x1080
广东珠江,http://r.jdshipin.com/sE5vO$订阅源
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$订阅源
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$订阅源
广东珠江,http://120.238.84.44:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东珠江,http://www.zzlag.top:9003/hls/31/index.m3u8$订阅源
广东珠江,http://113.109.250.116:9999/udp/239.77.1.94:5146$订阅源|1920x1080
广东珠江,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8$订阅源
广东珠江,http://113.15.187.190:8181/tsfile/live/1000_1.m3u8$订阅源
广东体育,http://113.109.250.116:9999/udp/239.77.0.112:5146$订阅源|1920x1080
广东体育,http://219.159.194.176:8181/tsfile/live/1001_1.m3u8$订阅源|1920x1080
广东体育,http://1b6467f415.iok.la:9931/tsfile/live/1014_1.m3u8$订阅源
广东体育,http://222.218.158.76:8181/tsfile/live/1001_1.m3u8$订阅源
广东体育,http://113.15.187.190:8181/tsfile/live/1001_1.m3u8$订阅源
广东体育,http://120.238.84.44:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东体育,http://www.zzlag.top:9003/hls/30/index.m3u8$订阅源
广东体育,http://www.zzlag.top:9087/tsfile/live/1036_1.m3u8?key=txiptv$订阅源
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$订阅源
广东体育,http://219.159.194.172:8181/tsfile/live/1001_1.m3u8$订阅源
广东新闻,http://219.159.194.66:8181/tsfile/live/1007_1.m3u8$订阅源|1920x1080
广东新闻,http://222.218.158.76:8181/tsfile/live/1007_1.m3u8$订阅源
广东新闻,http://219.159.194.176:8181/tsfile/live/1007_1.m3u8$订阅源|1920x1080
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8$订阅源
广东新闻,http://mom.coms.hk:9901/tsfile/live/1008_1.m3u8$订阅源
广东新闻,http://1b6467f415.iok.la:9931/tsfile/live/1012_1.m3u8$订阅源
广东新闻,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8$订阅源
广东新闻,http://113.15.187.190:8181/tsfile/live/1007_1.m3u8$订阅源
广东新闻,http://219.159.194.172:8181/tsfile/live/1007_1.m3u8$订阅源
广东新闻,http://www.zzlag.top:9003/hls/36/index.m3u8$订阅源
广东卫视,http://36.35.16.98:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广东卫视,http://221.0.78.198:1681/hls/10253/index.m3u8$订阅源
广东卫视,http://119.163.199.98:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://219.159.194.176:8181/tsfile/live/0125_1.m3u8$订阅源|1920x1080
广东卫视,http://219.159.194.172:8181/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
